sleeper_id,projection_url,player_data-player,player_data-opponent,player_data-company,player_data-team,player_data-player_id,player_data-updated_at,player_data-game_id,player_data-sport,player_data-season_type,player_data-season,player_data-week,player_data-last_modified,player_data-category,rush_yd,rush_td,rush_fd,rush_att,rush_2pt,rec_yd,rec_td,rec_fd,rec_5_9,rec_40p,rec_30_39,rec_20_29,rec_10_19,rec_0_4,rec,pts_std,pts_ppr,pts_half_ppr,gp,fum_lost,bonus_rec_rb,adp_std,adp_rookie,adp_ppr,adp_idp,adp_half_ppr,adp_dynasty_std,adp_dynasty_ppr,adp_dynasty_half_ppr,adp_dynasty_2qb,adp_dynasty,adp_2qb,bonus_rec_wr,bonus_rec_te,pass_yd,pass_td,pass_int,pass_fd,pass_cmp,pass_att,pass_2pt,cmp_pct,player_data-date
6943,https://api.sleeper.com/projections/nfl/player/6943?season_type=regular&season=2024,,NA,rotowire,JAX,6943,1721634614953,season,nfl,regular,2024,NA,1721634614953,proj,5,NA,0.5,1,NA,750,5,75,10.4,5.2,5.2,10.4,15.6,10.4,52,103.5,155.5,129.5,18,1,NA,146.4,999,147.7,209.8,146.4,150,151.9,150,164.6,999,157.1,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7021,https://api.sleeper.com/projections/nfl/player/7021?season_type=regular&season=2024,,NA,rotowire,DAL,7021,1721634615053,season,nfl,regular,2024,NA,1721634615053,proj,412,3,41.2,100,NA,138,1,13.8,3.8,1.9,1.9,3.8,5.7,3.8,19,79,98,88.5,18,NA,19,147.6,999,145.4,279.6,147.6,197.3,191.3,197.3,203.9,999,171.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7670,https://api.sleeper.com/projections/nfl/player/7670?season_type=regular&season=2024,,NA,rotowire,LAC,7670,1721634615940,season,nfl,regular,2024,NA,1721634615940,proj,7,NA,0.7,1,NA,703,6,70.3,11.2,5.6,5.6,11.2,16.8,11.2,56,105,161,133,18,1,NA,145.8,999,146.6,250.1,145.8,163.3,165.2,163.3,172.1,999,158.4,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8230,https://api.sleeper.com/projections/nfl/player/8230?season_type=regular&season=2024,,NA,rotowire,MIN,8230,1721634616751,season,nfl,regular,2024,NA,1721634616751,proj,492,3,49.2,120,NA,174,1,17.4,4.6,2.3,2.3,4.6,6.9,4.6,23,88.6,111.6,100.1,18,1,23,151.3,999,148.9,213.1,151.3,178.6,181.4,178.6,196.8,999,172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11596,https://api.sleeper.com/projections/nfl/player/11596?season_type=regular&season=2024,,NA,rotowire,WAS,11596,1721634608602,season,nfl,regular,2024,NA,1721634608602,proj,NA,NA,NA,NA,NA,431,3,43.1,8.2,4.1,4.1,8.2,12.3,8.2,41,61.1,102.1,81.6,18,NA,NA,155.7,999,149.5,182.6,155.7,140.7,139.8,140.7,133.5,999,159.5,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,NA
8111,https://api.sleeper.com/projections/nfl/player/8111?season_type=regular&season=2024,,NA,rotowire,TB,8111,1721634616576,season,nfl,regular,2024,NA,1721634616576,proj,NA,NA,NA,NA,NA,441,3,44.1,9.2,4.6,4.6,9.2,13.8,9.2,46,62.1,108.1,85.1,18,NA,NA,154.7,999,149.6,208,154.7,175.7,171,175.7,175.8,999,152.8,NA,46,NA,NA,NA,NA,NA,NA,NA,NA,NA
11581,https://api.sleeper.com/projections/nfl/player/11581?season_type=regular&season=2024,,NA,rotowire,GB,11581,1721634608583,season,nfl,regular,2024,NA,1721634608583,proj,359,3,35.9,82,NA,115,1,11.5,3,1.5,1.5,3,4.5,3,15,69.4,84.4,76.9,18,1,15,149.8,999,151.4,194.1,149.8,130,137.3,130,146.8,999,173.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8119,https://api.sleeper.com/projections/nfl/player/8119?season_type=regular&season=2024,,NA,rotowire,WAS,8119,1721634616587,season,nfl,regular,2024,NA,1721634616587,proj,10,NA,1,2,NA,621,4,62.1,9.8,4.9,4.9,9.8,14.7,9.8,49,85.1,134.1,109.6,18,1,NA,149.6,999,152.3,196.5,149.6,127.2,133.7,127.2,143.3,999,153.2,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2197,https://api.sleeper.com/projections/nfl/player/2197?season_type=regular&season=2024,,NA,rotowire,DAL,2197,1721634610277,season,nfl,regular,2024,NA,1721634610277,proj,17,NA,1.7,3,NA,672,4,67.2,10.8,5.4,5.4,10.8,16.2,10.8,54,90.9,144.9,117.9,18,1,NA,148.3,999,153.4,285.9,148.3,191.2,188.6,191.2,202.2,999,161.2,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6945,https://api.sleeper.com/projections/nfl/player/6945?season_type=regular&season=2024,,NA,rotowire,NE,6945,1721634614956,season,nfl,regular,2024,NA,1721634614956,proj,341,2,34.1,84,NA,260,1,26,7,3.5,3.5,7,10.5,7,35,76.1,111.1,93.6,18,1,35,161.9,999,154.3,263,161.9,164.2,164.3,164.2,187.8,999,167.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11638,https://api.sleeper.com/projections/nfl/player/11638?season_type=regular&season=2024,,NA,rotowire,SF,11638,1721634608660,season,nfl,regular,2024,NA,1721634608660,proj,17,NA,1.7,3,NA,620,5,62,10.2,5.1,5.1,10.2,15.3,10.2,51,93.7,144.7,119.2,18,NA,NA,153.3,999,155.1,158.3,153.3,101.2,106.8,101.2,105.9,999,167.4,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9754,https://api.sleeper.com/projections/nfl/player/9754?season_type=regular&season=2024,,NA,rotowire,LAC,9754,1721634617841,season,nfl,regular,2024,NA,1721634617841,proj,6,NA,0.6,1,NA,614,4,61.4,9.8,4.9,4.9,9.8,14.7,9.8,49,86,135,110.5,18,NA,NA,152.2,999,157.9,197.2,152.2,139,141.1,139,153.3,999,160.5,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11619,https://api.sleeper.com/projections/nfl/player/11619?season_type=regular&season=2024,,NA,rotowire,NE,11619,1721634608634,season,nfl,regular,2024,NA,1721634608634,proj,14,NA,1.4,1,NA,640,4,64,10.8,5.4,5.4,10.8,16.2,10.8,54,89.4,143.4,116.4,18,NA,NA,159.2,999,155.9,189.4,159.2,134.3,135.6,134.3,129.1,999,170.2,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9486,https://api.sleeper.com/projections/nfl/player/9486?season_type=regular&season=2024,,NA,rotowire,GB,9486,1721634617775,season,nfl,regular,2024,NA,1721634617775,proj,16,NA,1.6,3,NA,689,5,68.9,10.6,5.3,5.3,10.6,15.9,10.6,53,100.5,153.5,127,18,NA,NA,158.2,999,173.3,253.6,158.2,160.9,159.9,160.9,163,999,169.2,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11439,https://api.sleeper.com/projections/nfl/player/11439?season_type=regular&season=2024,,NA,rotowire,DEN,11439,1721634608381,season,nfl,regular,2024,NA,1721634608381,proj,484,3,48.4,110,NA,159,1,15.9,4.4,2.2,2.2,4.4,6.6,4.4,22,86.3,108.3,97.3,18,1,22,166.6,999,158,287.2,166.6,199.8,203.9,199.8,208.1,999,179.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8132,https://api.sleeper.com/projections/nfl/player/8132?season_type=regular&season=2024,,NA,rotowire,ATL,8132,1721634616611,season,nfl,regular,2024,NA,1721634616611,proj,575,3,57.5,136,NA,134,1,13.4,3.8,1.9,1.9,3.8,5.7,3.8,19,92.9,111.9,102.4,18,1,19,163.2,999,159.3,215.6,163.2,147,152.3,147,178.8,999,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4381,https://api.sleeper.com/projections/nfl/player/4381?season_type=regular&season=2024,,NA,rotowire,NO,4381,1721634611749,season,nfl,regular,2024,NA,1721634611749,proj,298,3,29.8,67,NA,205,1,20.5,4,2,2,4,6,4,20,77.1,97.1,87.1,18,NA,NA,160,999,160.8,263.5,160,206,205.3,206,216,999,155.9,NA,NA,70,NA,NA,7,6,10,NA,60,NA
11630,https://api.sleeper.com/projections/nfl/player/11630?season_type=regular&season=2024,,NA,rotowire,PIT,11630,1721634608648,season,nfl,regular,2024,NA,1721634608648,proj,29,NA,2.9,4,NA,672,4,67.2,10,5,5,10,15,10,50,94.1,144.1,119.1,18,NA,NA,155.2,999,161.8,195.1,155.2,133.2,136,133.2,145.2,999,175.1,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8131,https://api.sleeper.com/projections/nfl/player/8131?season_type=regular&season=2024,,NA,rotowire,BAL,8131,1721634616610,season,nfl,regular,2024,NA,1721634616610,proj,NA,NA,NA,NA,NA,352,3,35.2,6.4,3.2,3.2,6.4,9.6,6.4,32,53.2,85.2,69.2,18,NA,NA,167.1,999,178.8,209.3,167.1,142.1,140,142.1,155.8,999,184.2,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA
1689,https://api.sleeper.com/projections/nfl/player/1689?season_type=regular&season=2024,,NA,rotowire,CAR,1689,1721634610009,season,nfl,regular,2024,NA,1721634610009,proj,5,NA,0.5,1,NA,591,3,59.1,11.8,5.9,5.9,11.8,17.7,11.8,59,75.6,134.6,105.1,18,1,NA,171.6,999,161.9,275.1,171.6,203.6,192,203.6,217.5,999,176.3,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4892,https://api.sleeper.com/projections/nfl/player/4892?season_type=regular&season=2024,,NA,rotowire,TB,4892,1721634612333,season,nfl,regular,2024,NA,1721634612333,proj,192,2,19.2,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,260.52,260.52,260.52,18,3,NA,157.5,999,171.6,112.2,157.5,182.7,195.6,182.7,89.8,999,77.2,NA,NA,3733,24,12,373.3,344,533,1,64.54,NA
4017,https://api.sleeper.com/projections/nfl/player/4017?season_type=regular&season=2024,,NA,rotowire,CLE,4017,1721634611334,season,nfl,regular,2024,NA,1721634611334,proj,393,4,39.3,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,269.42,269.42,269.42,18,3,NA,161.6,999,173,131.9,161.6,185.1,197.3,185.1,94,999,85.7,NA,NA,3378,22,13,337.8,307,491,1,62.53,NA
11647,https://api.sleeper.com/projections/nfl/player/11647?season_type=regular&season=2024,,NA,rotowire,LAC,11647,1721634608669,season,nfl,regular,2024,NA,1721634608669,proj,451,3,45.1,107,NA,145,NA,14.5,4,2,2,4,6,4,20,77.6,97.6,87.6,18,NA,20,164,999,175.7,245.6,164,169.1,172.2,169.1,170.8,999,183.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3214,https://api.sleeper.com/projections/nfl/player/3214?season_type=regular&season=2024,,NA,rotowire,NE,3214,1721634610773,season,nfl,regular,2024,NA,1721634610773,proj,NA,NA,NA,NA,NA,395,3,39.5,7.8,3.9,3.9,7.8,11.7,7.8,39,57.5,96.5,77,18,NA,NA,170.6,999,179.3,290.7,170.6,215.8,212.8,215.8,211.8,999,173.4,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,NA
11565,https://api.sleeper.com/projections/nfl/player/11565?season_type=regular&season=2024,,NA,rotowire,MIN,11565,1721634608560,season,nfl,regular,2024,NA,1721634608560,proj,301,3,30.1,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,246.14,246.14,246.14,18,4,NA,165.6,999,176.3,85,165.6,125.6,119.1,125.6,59.3,999,99.8,NA,NA,3401,21,14,340.1,303,499,NA,60.72,NA
11655,https://api.sleeper.com/projections/nfl/player/11655?season_type=regular&season=2024,,NA,rotowire,NYG,11655,1721634608680,season,nfl,regular,2024,NA,1721634608680,proj,222,1,22.2,53,NA,117,NA,11.7,3.2,1.6,1.6,3.2,4.8,3.2,16,39.9,55.9,47.9,18,NA,16,175.5,999,179.5,271.6,175.5,190,196.8,190,199.7,999,193.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11575,https://api.sleeper.com/projections/nfl/player/11575?season_type=regular&season=2024,,NA,rotowire,BUF,11575,1721634608573,season,nfl,regular,2024,NA,1721634608573,proj,349,2,34.9,85,NA,106,1,10.6,2.8,1.4,1.4,2.8,4.2,2.8,14,63.5,77.5,70.5,18,NA,14,167.1,999,182,211.9,167.1,172.5,176.5,172.5,189.7,999,189.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7090,https://api.sleeper.com/projections/nfl/player/7090?season_type=regular&season=2024,,NA,rotowire,ATL,7090,1721634615143,season,nfl,regular,2024,NA,1721634615143,proj,14,NA,1.4,2,NA,649,4,64.9,9.6,4.8,4.8,9.6,14.4,9.6,48,90.3,138.3,114.3,18,NA,NA,169.8,999,184.5,278.2,169.8,184.2,183.4,184.2,194.4,999,177.7,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9501,https://api.sleeper.com/projections/nfl/player/9501?season_type=regular&season=2024,,NA,rotowire,NE,9501,1721634617798,season,nfl,regular,2024,NA,1721634617798,proj,34,NA,3.4,5,NA,630,4,63,11.4,5.7,5.7,11.4,17.1,11.4,57,88.4,145.4,116.9,18,1,NA,172.8,999,183.2,281.5,172.8,177.2,177.2,177.2,185.2,999,181.9,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11617,https://api.sleeper.com/projections/nfl/player/11617?season_type=regular&season=2024,,NA,rotowire,NYJ,11617,1721634608631,season,nfl,regular,2024,NA,1721634608631,proj,40,NA,4,7,NA,586,4,58.6,11.2,5.6,5.6,11.2,16.8,11.2,56,86.6,142.6,114.6,18,NA,NA,181,999,185.9,207.4,181,148.4,148.7,148.4,161.8,999,185.3,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9999,https://api.sleeper.com/projections/nfl/player/9999?season_type=regular&season=2024,,NA,rotowire,TEN,9999,1721634617864,season,nfl,regular,2024,NA,1721634617864,proj,169,2,16.9,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,258.94,258.94,258.94,18,3,NA,173.3,999,177.6,131.1,173.3,181.3,194.8,181.3,100,999,100.9,NA,NA,3801,24,14,380.1,338,550,1,61.45,NA
11640,https://api.sleeper.com/projections/nfl/player/11640?season_type=regular&season=2024,,NA,rotowire,CIN,11640,1721634608661,season,nfl,regular,2024,NA,1721634608661,proj,10,NA,1,1,NA,556,4,55.6,8.8,4.4,4.4,8.8,13.2,8.8,44,80.6,124.6,102.6,18,NA,NA,176.7,999,187.9,239.5,176.7,149.5,149.8,149.5,159.6,999,185.4,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8210,https://api.sleeper.com/projections/nfl/player/8210?season_type=regular&season=2024,,NA,rotowire,TEN,8210,1721634616722,season,nfl,regular,2024,NA,1721634616722,proj,4,NA,0.4,1,NA,439,3,43.9,8.6,4.3,4.3,8.6,12.9,8.6,43,60.3,103.3,81.8,18,1,NA,179.3,999,186,205.6,179.3,179.9,178.8,179.9,173.1,999,165.7,NA,43,NA,NA,NA,NA,NA,NA,NA,NA,NA
10232,https://api.sleeper.com/projections/nfl/player/10232?season_type=regular&season=2024,,NA,rotowire,ARI,10232,1721634607482,season,nfl,regular,2024,NA,1721634607482,proj,5,NA,0.5,1,NA,642,4,64.2,9.6,4.8,4.8,9.6,14.4,9.6,48,88.7,136.7,112.7,18,NA,NA,174,999,191.9,269.4,174,171.4,173.8,171.4,171,999,188.2,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5133,https://api.sleeper.com/projections/nfl/player/5133?season_type=regular&season=2024,,NA,rotowire,NYJ,5133,1721634612644,season,nfl,regular,2024,NA,1721634612644,proj,NA,NA,NA,NA,NA,444,3,44.4,9,4.5,4.5,9,13.5,9,45,62.4,107.4,84.9,18,NA,NA,179.8,999,190.1,326.7,179.8,249.3,245.2,249.3,235.1,999,179.2,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA
1373,https://api.sleeper.com/projections/nfl/player/1373?season_type=regular&season=2024,,NA,rotowire,SEA,1373,1721634609834,season,nfl,regular,2024,NA,1721634609834,proj,147,1,14.7,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,252.62,252.62,252.62,18,3,NA,178.8,999,181.8,217.2,178.8,247.1,245.7,247.1,136.3,999,101.2,NA,NA,3773,24,11,377.3,345,532,1,64.85,NA
11576,https://api.sleeper.com/projections/nfl/player/11576?season_type=regular&season=2024,,NA,rotowire,NYJ,11576,1721634608575,season,nfl,regular,2024,NA,1721634608575,proj,290,2,29,69,NA,57,NA,5.7,1.6,0.8,0.8,1.6,2.4,1.6,8,46.7,54.7,50.7,18,NA,8,177.3,999,189.9,273.7,177.3,165.2,167.6,165.2,190.2,999,214.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10235,https://api.sleeper.com/projections/nfl/player/10235?season_type=regular&season=2024,,NA,rotowire,CHI,10235,1721634607488,season,nfl,regular,2024,NA,1721634607488,proj,207,2,20.7,50,NA,121,1,12.1,3.2,1.6,1.6,3.2,4.8,3.2,16,48.8,64.8,56.8,18,1,16,189.2,999,195.4,266.4,189.2,161.5,161.2,161.5,179.9,999,197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9494,https://api.sleeper.com/projections/nfl/player/9494?season_type=regular&season=2024,,NA,rotowire,DEN,9494,1721634617787,season,nfl,regular,2024,NA,1721634617787,proj,29,NA,2.9,4,NA,621,3,62.1,9.2,4.6,4.6,9.2,13.8,9.2,46,83,129,106,18,NA,NA,185.3,999,199.4,267.7,185.3,155.1,161.7,155.1,179.9,999,194.9,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8126,https://api.sleeper.com/projections/nfl/player/8126?season_type=regular&season=2024,,NA,rotowire,NYG,8126,1721634616603,season,nfl,regular,2024,NA,1721634616603,proj,55,NA,5.5,10,NA,593,4,59.3,11.6,5.8,5.8,11.6,17.4,11.6,58,86.8,144.8,115.8,18,1,NA,191.3,999,197.4,292,191.3,196.1,190.4,196.1,203.4,999,191.1,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11564,https://api.sleeper.com/projections/nfl/player/11564?season_type=regular&season=2024,,NA,rotowire,NE,11564,1721634608559,season,nfl,regular,2024,NA,1721634608559,proj,271,3,27.1,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,242.54,242.54,242.54,18,3,NA,184.8,999,188.8,101.9,184.8,138,131.6,138,61.1,999,123.8,NA,NA,3361,20,13,336.1,311,505,1,61.58,NA
11650,https://api.sleeper.com/projections/nfl/player/11650?season_type=regular&season=2024,,NA,rotowire,WAS,11650,1721634608673,season,nfl,regular,2024,NA,1721634608673,proj,16,NA,1.6,3,NA,341,2,34.1,6.2,3.1,3.1,6.2,9.3,6.2,31,47.7,78.7,63.2,18,NA,NA,190,999,200.3,214.4,190,153.7,149.3,153.7,185.1,999,212.4,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7608,https://api.sleeper.com/projections/nfl/player/7608?season_type=regular&season=2024,,NA,rotowire,CHI,7608,1721634615851,season,nfl,regular,2024,NA,1721634615851,proj,388,3,38.8,91,NA,69,1,6.9,1.8,0.9,0.9,1.8,2.7,1.8,9,67.7,76.7,72.2,18,1,9,185.1,999,197.5,289.5,185.1,187.1,184.9,187.1,212.5,999,195.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11600,https://api.sleeper.com/projections/nfl/player/11600?season_type=regular&season=2024,,NA,rotowire,CAR,11600,1721634608609,season,nfl,regular,2024,NA,1721634608609,proj,NA,NA,NA,NA,NA,355,3,35.5,6.4,3.2,3.2,6.4,9.6,6.4,32,53.5,85.5,69.5,18,NA,NA,188.2,999,201.4,193.4,188.2,155.6,154.4,155.6,157.7,999,191,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA
9511,https://api.sleeper.com/projections/nfl/player/9511?season_type=regular&season=2024,,NA,rotowire,BAL,9511,1721634617818,season,nfl,regular,2024,NA,1721634617818,proj,207,2,20.7,46,NA,84,1,8.4,2.4,1.2,1.2,2.4,3.6,2.4,12,45.1,57.1,51.1,18,1,12,193.3,999,202.4,268.1,193.3,154.5,163.7,154.5,176.2,999,207.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7571,https://api.sleeper.com/projections/nfl/player/7571?season_type=regular&season=2024,,NA,rotowire,BAL,7571,1721634615806,season,nfl,regular,2024,NA,1721634615806,proj,5,NA,0.5,1,NA,559,4,55.9,8.8,4.4,4.4,8.8,13.2,8.8,44,80.4,124.4,102.4,18,NA,NA,192,999,191.7,293.6,192,191.2,189.1,191.2,197.4,999,196.5,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11584,https://api.sleeper.com/projections/nfl/player/11584?season_type=regular&season=2024,,NA,rotowire,TB,11584,1721634608586,season,nfl,regular,2024,NA,1721634608586,proj,290,2,29,71,NA,119,1,11.9,3.2,1.6,1.6,3.2,4.8,3.2,16,56.9,72.9,64.9,18,1,16,187.8,999,193.9,260,187.8,170.6,166.4,170.6,182.2,999,203.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7561,https://api.sleeper.com/projections/nfl/player/7561?season_type=regular&season=2024,,NA,rotowire,SF,7561,1721634615792,season,nfl,regular,2024,NA,1721634615792,proj,401,3,40.1,88,NA,76,NA,7.6,2,1,1,2,3,2,10,63.7,73.7,68.7,18,1,10,182.2,999,194.8,344.3,182.2,209,214.7,209,226.6,999,209.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4144,https://api.sleeper.com/projections/nfl/player/4144?season_type=regular&season=2024,,NA,rotowire,MIA,4144,1721634611482,season,nfl,regular,2024,NA,1721634611482,proj,NA,NA,NA,NA,NA,182,1,18.2,3.6,1.8,1.8,3.6,5.4,3.6,18,24.2,42.2,33.2,18,NA,NA,207.6,999,203.7,445.9,207.6,355.7,338.3,355.7,263.4,999,206.1,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA
8129,https://api.sleeper.com/projections/nfl/player/8129?season_type=regular&season=2024,,NA,rotowire,HOU,8129,1721634616605,season,nfl,regular,2024,NA,1721634616605,proj,436,3,43.6,106,NA,67,NA,6.7,1.8,0.9,0.9,1.8,2.7,1.8,9,66.3,75.3,70.8,18,1,9,183.9,999,196.7,212.3,183.9,173.5,173.8,173.5,195,999,187.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11579,https://api.sleeper.com/projections/nfl/player/11579?season_type=regular&season=2024,,NA,rotowire,DEN,11579,1721634608580,season,nfl,regular,2024,NA,1721634608580,proj,220,2,22,52,NA,61,NA,6.1,1.8,0.9,0.9,1.8,2.7,1.8,9,38.1,47.1,42.6,18,1,9,194.5,999,203.4,283,194.5,176,175.7,176,193,999,222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7002,https://api.sleeper.com/projections/nfl/player/7002?season_type=regular&season=2024,,NA,rotowire,NO,7002,1721634615028,season,nfl,regular,2024,NA,1721634615028,proj,NA,NA,NA,NA,NA,359,3,35.9,6.4,3.2,3.2,6.4,9.6,6.4,32,53.9,85.9,69.9,18,NA,NA,211.4,999,239.7,362.6,211.4,232.9,255.9,232.9,227,999,201.9,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA
2078,https://api.sleeper.com/projections/nfl/player/2078?season_type=regular&season=2024,,NA,rotowire,MIA,2078,1721634610206,season,nfl,regular,2024,NA,1721634610206,proj,7,NA,0.7,1,NA,423,3,42.3,6.8,3.4,3.4,6.8,10.2,6.8,34,61,95,78,18,NA,NA,206.1,999,205.7,365,206.1,223.9,220.7,223.9,242.2,999,224.9,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9228,https://api.sleeper.com/projections/nfl/player/9228?season_type=regular&season=2024,,NA,rotowire,CAR,9228,1721634617754,season,nfl,regular,2024,NA,1721634617754,proj,227,2,22.7,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,231.14,231.14,231.14,18,3,NA,197.1,999,219.4,140.1,197.1,162,153.4,162,82.6,999,118.8,NA,NA,3461,19,14,346.1,317,525,1,60.38,NA
11563,https://api.sleeper.com/projections/nfl/player/11563?season_type=regular&season=2024,,NA,rotowire,DEN,11563,1721634608557,season,nfl,regular,2024,NA,1721634608557,proj,320,3,32,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,206.16,206.16,206.16,18,3,NA,195.5,999,223,141.1,195.5,157.8,160.9,157.8,95,999,133,NA,NA,2704,16,10,270.4,262,405,NA,64.69,NA
1234,https://api.sleeper.com/projections/nfl/player/1234?season_type=regular&season=2024,,NA,rotowire,PIT,1234,1721634609645,season,nfl,regular,2024,NA,1721634609645,proj,333,2,33.3,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,239.06,239.06,239.06,18,3,NA,196,999,221.3,221.7,196,251.1,249.8,251.1,158.1,999,124,NA,NA,3219,20,11,321.9,298,464,1,64.22,NA
5857,https://api.sleeper.com/projections/nfl/player/5857?season_type=regular&season=2024,,NA,rotowire,SEA,5857,1721634613546,season,nfl,regular,2024,NA,1721634613546,proj,NA,NA,NA,NA,NA,364,3,36.4,7,3.5,3.5,7,10.5,7,35,54.4,89.4,71.9,18,NA,NA,200.6,999,220.7,323.7,200.6,220.7,215.5,220.7,213.7,999,200.9,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA
2028,https://api.sleeper.com/projections/nfl/player/2028?season_type=regular&season=2024,,NA,rotowire,NO,2028,1721634610183,season,nfl,regular,2024,NA,1721634610183,proj,68,1,6.8,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,231.8,231.8,231.8,18,3,NA,202.7,999,221.2,219.9,202.7,254.3,293.2,254.3,152.3,999,116.6,NA,NA,3650,22,11,365,354,531,1,66.67,NA
11645,https://api.sleeper.com/projections/nfl/player/11645?season_type=regular&season=2024,,NA,rotowire,NE,11645,1721634608667,season,nfl,regular,2024,NA,1721634608667,proj,19,NA,1.9,3,NA,422,3,42.2,7,3.5,3.5,7,10.5,7,35,62.1,97.1,79.6,18,NA,NA,201,999,227.2,265.5,201,167,167.3,167,169.1,999,205.6,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11597,https://api.sleeper.com/projections/nfl/player/11597?season_type=regular&season=2024,,NA,rotowire,NYG,11597,1721634608604,season,nfl,regular,2024,NA,1721634608604,proj,NA,NA,NA,NA,NA,373,2,37.3,7.2,3.6,3.6,7.2,10.8,7.2,36,49.3,85.3,67.3,18,NA,NA,227.1,999,225.1,274.2,227.1,200.3,202.1,200.3,197.5,999,213.7,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA
6820,https://api.sleeper.com/projections/nfl/player/6820?season_type=regular&season=2024,,NA,rotowire,KC,6820,1721634614784,season,nfl,regular,2024,NA,1721634614784,proj,309,2,30.9,73,NA,163,1,16.3,4.4,2.2,2.2,4.4,6.6,4.4,22,65.2,87.2,76.2,18,NA,22,199.5,999,224.5,363.6,199.5,237.5,244.5,237.5,250.4,999,225.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5987,https://api.sleeper.com/projections/nfl/player/5987?season_type=regular&season=2024,,NA,rotowire,LV,5987,1721634613729,season,nfl,regular,2024,NA,1721634613729,proj,368,3,36.8,89,NA,105,1,10.5,3,1.5,1.5,3,4.5,3,15,69.3,84.3,76.8,18,1,15,204,999,227.3,341.5,204,202.7,209.8,202.7,224.6,999,211.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
