sleeper_id,projection_url,player_data-date,adp_2qb,adp_dynasty,adp_dynasty_2qb,adp_dynasty_half_ppr,adp_dynasty_ppr,adp_dynasty_std,adp_half_ppr,adp_idp,adp_ppr,adp_rookie,adp_std,bonus_rec_rb,fum_lost,gp,pts_half_ppr,pts_ppr,pts_std,rec,rec_0_4,rec_10_19,rec_20_29,rec_30_39,rec_40p,rec_5_9,rec_fd,rec_td,rec_yd,rush_2pt,rush_att,rush_fd,rush_td,rush_yd,bonus_rec_wr,bonus_rec_te,cmp_pct,pass_2pt,pass_att,pass_cmp,pass_fd,pass_int,pass_td,pass_yd,def_kr_td,player_data-category,player_data-last_modified,player_data-week,player_data-season,player_data-season_type,player_data-sport,player_data-player_id,player_data-game_id,player_data-updated_at,player_data-team,player_data-company,player_data-opponent,player_data-player
3199,https://api.sleeper.com/projections/nfl/player/3199?season_type=regular&season=2024,NA,317.4,999,305.4,327.3,311.5,327.3,614.9,614.6,305.8,999,614.9,NA,NA,18,47.7,59.2,36.2,23,4.6,6.9,4.6,2.3,2.3,4.6,24,2,240,NA,1,0.2,NA,2,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1733217639823,NA,2024,regular,nfl,3199,season,1733217639823,NA,rotowire,NA,
7527,https://api.sleeper.com/projections/nfl/player/7527?season_type=regular&season=2024,NA,346.5,999,300.3,556,688.4,556,668,602.1,532.8,999,668,NA,NA,18,13.4,13.4,13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,NA,20,NA,NA,62.5,NA,32,20,21,1,1,210,NA,proj,1733217649504,NA,2024,regular,nfl,7527,season,1733217649504,JAX,rotowire,NA,
4089,https://api.sleeper.com/projections/nfl/player/4089?season_type=regular&season=2024,NA,276.9,999,308.8,364.6,351.4,364.6,610.8,546.1,303.1,999,610.8,NA,NA,18,49.9,62.4,37.4,25,5,7.5,5,2.5,2.5,5,25.4,2,254,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1733217641082,NA,2024,regular,nfl,4089,season,1733217641082,CHI,rotowire,NA,
5086,https://api.sleeper.com/projections/nfl/player/5086?season_type=regular&season=2024,NA,277.3,999,334.1,345.6,653.6,345.6,629.2,633.1,548.9,999,629.2,NA,NA,18,24.3,28.8,19.8,9,1.8,2.7,1.8,0.9,0.9,1.8,13.6,1,136,NA,1,0.2,NA,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1733217643318,NA,2024,regular,nfl,5086,season,1733217643318,NO,rotowire,NA,
6136,https://api.sleeper.com/projections/nfl/player/6136?season_type=regular&season=2024,NA,271.7,999,319.5,551.7,692,551.7,660.1,524.1,675.9,999,660.1,NA,1,18,29.14,29.14,29.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1.9,1,19,NA,NA,62.12,NA,66,41,43.1,2,2,431,NA,proj,1733217645904,NA,2024,regular,nfl,6136,season,1733217645904,DEN,rotowire,NA,
3271,https://api.sleeper.com/projections/nfl/player/3271?season_type=regular&season=2024,NA,281.9,999,309.5,369.5,375.6,369.5,668.5,603.9,296.4,999,668.5,NA,NA,18,47.6,59.1,36.1,23,4.6,6.9,4.6,2.3,2.3,4.6,24.1,2,241,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1733217639977,NA,2024,regular,nfl,3271,season,1733217639977,LAR,rotowire,NA,
5038,https://api.sleeper.com/projections/nfl/player/5038?season_type=regular&season=2024,NA,319,999,338.1,366.6,354.6,366.6,999,651.7,305.7,999,999,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1733217643201,NA,2024,regular,nfl,5038,season,1733217643201,NA,rotowire,NA,
6074,https://api.sleeper.com/projections/nfl/player/6074?season_type=regular&season=2024,NA,307.9,999,386.4,665.7,655.3,665.7,999,641,562.9,999,999,NA,NA,18,35.5,43,28,15,3,4.5,3,1.5,1.5,3,16,2,160,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1733217645749,NA,2024,regular,nfl,6074,season,1733217645749,DEN,rotowire,NA,
4147,https://api.sleeper.com/projections/nfl/player/4147?season_type=regular&season=2024,NA,267,999,323.7,306.5,339.7,306.5,290.2,535.2,295.8,999,290.2,24,1,18,69.6,81.6,57.6,24,4.8,7.2,4.8,2.4,2.4,4.8,17.8,1,178,NA,56,23.8,2,238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1733217641230,NA,2024,regular,nfl,4147,season,1733217641230,KC,rotowire,NA,
4149,https://api.sleeper.com/projections/nfl/player/4149?season_type=regular&season=2024,NA,278.7,999,297.8,255.4,260.5,255.4,258.7,485.8,294.4,999,258.7,11,NA,18,69.8,75.3,64.3,11,2.2,3.3,2.2,1.1,1.1,2.2,8,NA,80,NA,96,38.3,3,383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1733217641235,NA,2024,regular,nfl,4149,season,1733217641235,NO,rotowire,NA,
4234,https://api.sleeper.com/projections/nfl/player/4234?season_type=regular&season=2024,NA,321,999,345.1,353.8,353.5,353.8,631.8,667.4,300.1,999,631.8,NA,NA,18,92.4,110.4,74.4,36,7.2,10.8,7.2,3.6,3.6,7.2,49.8,4,498,NA,2,0.6,NA,6,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1733217641436,NA,2024,regular,nfl,4234,season,1733217641436,WAS,rotowire,NA,
827,https://api.sleeper.com/projections/nfl/player/827?season_type=regular&season=2024,NA,301.8,999,319.5,627.5,663.4,627.5,999,641.8,663.9,999,999,NA,NA,18,14.02,14.02,14.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2.3,NA,23,NA,NA,62.5,NA,32,20,21.8,1,1,218,NA,proj,1733217651554,NA,2024,regular,nfl,827,season,1733217651554,NYJ,rotowire,NA,
7049,https://api.sleeper.com/projections/nfl/player/7049?season_type=regular&season=2024,NA,294,999,315.5,331.4,567.9,331.4,588.4,587.9,518.7,999,588.4,NA,NA,18,128.8,156.3,101.3,55,11,16.5,11,5.5,5.5,11,69.9,5,699,NA,1,1.4,NA,14,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1733217648211,NA,2024,regular,nfl,7049,season,1733217648211,SF,rotowire,NA,
3634,https://api.sleeper.com/projections/nfl/player/3634?season_type=regular&season=2024,NA,300.8,999,420.5,525.4,693.9,525.4,651.3,999,683.1,999,651.3,NA,NA,18,60.3,72.8,47.8,25,5,7.5,5,2.5,2.5,5,31.4,2,314,NA,7,4.4,NA,44,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1733217640570,NA,2024,regular,nfl,3634,season,1733217640570,DET,rotowire,NA,
7828,https://api.sleeper.com/projections/nfl/player/7828?season_type=regular&season=2024,NA,303.6,999,330,350.4,362.4,350.4,596.7,610.8,689.6,999,596.7,NA,NA,18,67.8,83.8,51.8,32,6.4,9.6,6.4,3.2,3.2,6.4,33.8,3,338,NA,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1733217650344,NA,2024,regular,nfl,7828,season,1733217650344,KC,rotowire,NA,
8204,https://api.sleeper.com/projections/nfl/player/8204?season_type=regular&season=2024,NA,303.9,999,317.9,315.8,333.4,315.8,655.5,554.1,670.6,999,655.5,NA,NA,18,66,79,53,26,5.2,7.8,5.2,2.6,2.6,5.2,34.1,3,341,NA,1,0.9,NA,9,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1733217651384,NA,2024,regular,nfl,8204,season,1733217651384,GB,rotowire,NA,
4029,https://api.sleeper.com/projections/nfl/player/4029?season_type=regular&season=2024,NA,350.5,999,341.8,254.8,247.8,254.8,617.1,633,699.7,999,617.1,9,NA,18,51.1,55.6,46.6,9,1.8,2.7,1.8,0.9,0.9,1.8,6.8,NA,68,NA,66,27.8,2,278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1733217640940,NA,2024,regular,nfl,4029,season,1733217640940,DAL,rotowire,NA,
4040,https://api.sleeper.com/projections/nfl/player/4040?season_type=regular&season=2024,NA,347.4,999,310.9,263.3,261.3,263.3,654.6,662.3,677,999,654.6,NA,NA,18,93.2,115.2,71.2,44,8.8,13.2,8.8,4.4,4.4,8.8,46.8,4,468,NA,4,0.4,NA,4,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1733217640968,NA,2024,regular,nfl,4040,season,1733217640968,KC,rotowire,NA,
8147,https://api.sleeper.com/projections/nfl/player/8147?season_type=regular&season=2024,NA,697.5,999,295.5,265.2,283.1,265.2,653,636.5,664.3,999,653,NA,NA,18,30,37,23,14,2.8,4.2,2.8,1.4,1.4,2.8,16.2,1,162,NA,1,0.8,NA,8,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1733217651243,NA,2024,regular,nfl,8147,season,1733217651243,HOU,rotowire,NA,
2560,https://api.sleeper.com/projections/nfl/player/2560?season_type=regular&season=2024,NA,999,999,433,605,999,605,999,999,406,999,999,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1733217639412,NA,2024,regular,nfl,2560,season,1733217639412,NA,rotowire,NA,
5246,https://api.sleeper.com/projections/nfl/player/5246?season_type=regular&season=2024,NA,999,999,999,999,999,999,660,999,999,999,660,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1733217643706,NA,2024,regular,nfl,5246,season,1733217643706,NA,rotowire,NA,
1718,https://api.sleeper.com/projections/nfl/player/1718?season_type=regular&season=2024,NA,999,999,999,999,999,999,472.5,999,374,999,472.5,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1733217638424,NA,2024,regular,nfl,1718,season,1733217638424,NA,rotowire,NA,
7703,https://api.sleeper.com/projections/nfl/player/7703?season_type=regular&season=2024,NA,999,999,999,999,999,999,580.1,999,999,999,580.1,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1733217650005,NA,2024,regular,nfl,7703,season,1733217650005,NA,rotowire,NA,
2755,https://api.sleeper.com/projections/nfl/player/2755?season_type=regular&season=2024,NA,999,999,417,681,679,681,999,999,290,999,999,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1733217639520,NA,2024,regular,nfl,2755,season,1733217639520,LAC,rotowire,NA,
