sleeper_id,projection_url,player_data-date,adp_2qb,adp_dynasty,adp_dynasty_2qb,adp_dynasty_half_ppr,adp_dynasty_ppr,adp_dynasty_std,adp_half_ppr,adp_idp,adp_ppr,adp_rookie,adp_std,bonus_rec_rb,fum_lost,gp,pts_half_ppr,pts_ppr,pts_std,rec,rec_0_4,rec_10_19,rec_20_29,rec_30_39,rec_40p,rec_5_9,rec_fd,rec_td,rec_yd,rush_2pt,rush_att,rush_fd,rush_td,rush_yd,bonus_rec_wr,bonus_rec_te,cmp_pct,pass_2pt,pass_att,pass_cmp,pass_fd,pass_int,pass_td,pass_yd,def_kr_td,pr_td,player_data-category,player_data-last_modified,player_data-week,player_data-season,player_data-season_type,player_data-sport,player_data-game_id,player_data-player_id,player_data-updated_at,player_data-team,player_data-company,player_data-opponent,player_data-player
6797,https://api.sleeper.com/projections/nfl/player/6797?season_type=regular&season=2024,NA,36.8,999,19.4,82,86.5,82,123,42.1,124,999,123,NA,4,18,281.98,281.98,281.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,20.3,3,203,NA,NA,65.82,1,550,362,391.7,11,26,3917,NA,NA,proj,1724399471906,NA,2024,regular,nfl,season,6797,1724399471906,LAC,rotowire,NA,
2374,https://api.sleeper.com/projections/nfl/player/2374?season_type=regular&season=2024,NA,134.5,999,167.7,151.3,146.3,151.3,122.5,175.8,123.9,999,122.5,NA,1,18,137.3,169.3,105.3,64,12.8,19.2,12.8,6.4,6.4,12.8,76.8,5,768,NA,1,0.5,NA,5,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399466334,NA,2024,regular,nfl,season,2374,1724399466334,SEA,rotowire,NA,
9224,https://api.sleeper.com/projections/nfl/player/9224?season_type=regular&season=2024,NA,135,999,137.5,118.5,119.6,118.5,117,159.5,118.4,999,117,37,NA,18,140.9,159.4,122.4,37,7.4,11.1,7.4,3.7,3.7,7.4,28.2,1,282,NA,154,64.2,4,642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399475589,NA,2024,regular,nfl,season,9224,1724399475589,CIN,rotowire,NA,
6826,https://api.sleeper.com/projections/nfl/player/6826?season_type=regular&season=2024,NA,127.7,999,118.6,115,115.7,115,129.7,135.9,121.5,999,129.7,NA,1,18,102.8,129.3,76.3,53,10.6,15.9,10.6,5.3,5.3,10.6,54.3,4,543,NA,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399471961,NA,2024,regular,nfl,season,6826,1724399471961,CHI,rotowire,NA,
8134,https://api.sleeper.com/projections/nfl/player/8134?season_type=regular&season=2024,NA,142.8,999,153.9,141.9,140.6,141.9,125.9,172.7,142.7,999,125.9,NA,NA,18,133.6,164.1,103.1,61,12.2,18.3,12.2,6.1,6.1,12.2,72.3,5,723,NA,1,0.8,NA,8,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399474202,NA,2024,regular,nfl,season,8134,1724399474202,BUF,rotowire,NA,
7600,https://api.sleeper.com/projections/nfl/player/7600?season_type=regular&season=2024,NA,124.7,999,130.8,135.1,125.7,135.1,124.9,151.5,125.8,999,124.9,NA,1,18,108.7,136.7,80.7,56,11.2,16.8,11.2,5.6,5.6,11.2,58.7,4,587,NA,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399473272,NA,2024,regular,nfl,season,7600,1724399473272,PIT,rotowire,NA,
8143,https://api.sleeper.com/projections/nfl/player/8143?season_type=regular&season=2024,NA,139.4,999,151,130.7,133.8,130.7,116,166.9,122.7,999,116,35,1,18,119.6,137.1,102.1,35,7,10.5,7,3.5,3.5,7,25.3,1,253,NA,116,48.8,4,488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399474217,NA,2024,regular,nfl,season,8143,1724399474217,CLE,rotowire,NA,
5947,https://api.sleeper.com/projections/nfl/player/5947?season_type=regular&season=2024,NA,143.1,999,159.6,143,145.1,143,144.5,175.7,146.3,999,144.5,NA,1,18,122.38,152.38,92.38,60,12,18,12,6,6,12,67.8,4,678,NA,4,2.1,NA,21,60,NA,50,NA,2,1,1.2,NA,NA,12,NA,NA,proj,1724399470531,NA,2024,regular,nfl,season,5947,1724399470531,LV,rotowire,NA,
7523,https://api.sleeper.com/projections/nfl/player/7523?season_type=regular&season=2024,NA,50.1,999,29.7,113.7,113.8,113.7,127,68.5,125.7,999,127,NA,4,18,287.08,287.08,287.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,31.6,3,316,NA,NA,65.71,1,560,368,391.2,13,25,3912,NA,NA,proj,1724399473146,NA,2024,regular,nfl,season,7523,1724399473146,JAX,rotowire,NA,
9753,https://api.sleeper.com/projections/nfl/player/9753?season_type=regular&season=2024,NA,143.3,999,133.7,114.1,118.3,114.1,128.8,159.9,150.6,999,128.8,31,1,18,121,136.5,105.5,31,6.2,9.3,6.2,3.1,3.1,6.2,22.9,1,229,NA,130,54.6,4,546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399475692,NA,2024,regular,nfl,season,9753,1724399475692,SEA,rotowire,NA,
4068,https://api.sleeper.com/projections/nfl/player/4068?season_type=regular&season=2024,NA,145.7,999,179.9,161.3,162.1,161.3,147,227.9,156.8,999,147,NA,1,18,129.7,156.7,102.7,54,10.8,16.2,10.8,5.4,5.4,10.8,74.2,5,742,NA,1,0.5,NA,5,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399467579,NA,2024,regular,nfl,season,4068,1724399467579,NYJ,rotowire,NA,
11626,https://api.sleeper.com/projections/nfl/player/11626?season_type=regular&season=2024,NA,148.9,999,109.8,99.4,99.4,99.4,149.2,147.1,152.2,999,149.2,NA,NA,18,115.2,140.2,90.2,50,10,15,10,5,5,10,64.2,4,642,NA,3,2,NA,20,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399463937,NA,2024,regular,nfl,season,11626,1724399463937,CAR,rotowire,NA,
9481,https://api.sleeper.com/projections/nfl/player/9481?season_type=regular&season=2024,NA,141.2,999,147.3,145.9,143.2,145.9,153.9,165.2,153.5,999,153.9,NA,NA,18,105,129.5,80.5,49,9.8,14.7,9.8,4.9,4.9,9.8,56.5,4,565,NA,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399475613,NA,2024,regular,nfl,season,9481,1724399475613,GB,rotowire,NA,
6783,https://api.sleeper.com/projections/nfl/player/6783?season_type=regular&season=2024,NA,147.7,999,141.7,127.3,129.3,127.3,148.7,164,149.2,999,148.7,NA,1,18,136,166,106,60,12,18,12,6,6,12,76.7,5,767,NA,2,1.3,NA,13,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399471882,NA,2024,regular,nfl,season,6783,1724399471882,CLE,rotowire,NA,
1166,https://api.sleeper.com/projections/nfl/player/1166?season_type=regular&season=2024,NA,67.7,999,89.7,172.4,159.9,172.4,152.8,111.1,157.4,999,152.8,NA,3,18,261.1,261.1,261.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,7.5,1,75,NA,NA,67.45,1,553,373,399,12,26,3990,NA,NA,proj,1724399463996,NA,2024,regular,nfl,season,1166,1724399463996,ATL,rotowire,NA,
11643,https://api.sleeper.com/projections/nfl/player/11643?season_type=regular&season=2024,NA,162.5,999,140.9,124.1,132.4,124.1,155.2,173.5,163.4,999,155.2,12,NA,18,60.3,66.3,54.3,12,2.4,3.6,2.4,1.2,1.2,2.4,8.3,1,83,NA,63,28,2,280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399463966,NA,2024,regular,nfl,season,11643,1724399463966,MIA,rotowire,NA,
9500,https://api.sleeper.com/projections/nfl/player/9500?season_type=regular&season=2024,NA,164.3,999,139.3,123.4,124.3,123.4,172.9,203.9,173.9,999,172.9,NA,1,18,121,151,91,60,12,18,12,6,6,12,66.9,4,669,NA,3,2.1,NA,21,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399475648,NA,2024,regular,nfl,season,9500,1724399475648,IND,rotowire,NA,
7594,https://api.sleeper.com/projections/nfl/player/7594?season_type=regular&season=2024,NA,151.3,999,169.7,147,147,147,130.6,179.9,153.4,999,130.6,22,1,18,114.2,125.2,103.2,22,4.4,6.6,4.4,2.2,2.2,4.4,15.7,1,157,NA,145,59.5,4,595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399473262,NA,2024,regular,nfl,season,7594,1724399473262,CAR,rotowire,NA,
8676,https://api.sleeper.com/projections/nfl/player/8676?season_type=regular&season=2024,NA,146.6,999,167.3,155.1,155,155.1,151.7,219.9,165.2,999,151.7,NA,1,18,123.2,149.2,97.2,52,10.4,15.6,10.4,5.2,5.2,10.4,70,4,700,NA,8,5.2,NA,52,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,proj,1724399475109,NA,2024,regular,nfl,season,8676,1724399475109,NO,rotowire,NA,
11627,https://api.sleeper.com/projections/nfl/player/11627?season_type=regular&season=2024,NA,172.9,999,135.1,119.7,121.6,119.7,181.6,170.8,190.6,999,181.6,NA,NA,18,75.4,91.9,58.9,33,6.6,9.9,6.6,3.3,3.3,6.6,40.5,3,405,NA,1,0.4,NA,4,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399463939,NA,2024,regular,nfl,season,11627,1724399463939,DEN,rotowire,NA,
421,https://api.sleeper.com/projections/nfl/player/421?season_type=regular&season=2024,NA,65.3,999,105.6,208,200,208,166.3,124.1,162.8,999,166.3,NA,3,18,274.2,274.2,274.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,6.8,1,68,NA,NA,64.65,1,563,364,408.5,14,29,4085,NA,NA,proj,1724399467814,NA,2024,regular,nfl,season,421,1724399467814,LAR,rotowire,NA,
6806,https://api.sleeper.com/projections/nfl/player/6806?season_type=regular&season=2024,NA,158.7,999,166,149.9,151.6,149.9,131.8,178.8,155.3,999,131.8,17,1,18,78.1,86.6,69.6,17,3.4,5.1,3.4,1.7,1.7,3.4,12.8,1,128,NA,84,34.8,3,348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399471922,NA,2024,regular,nfl,season,6806,1724399471922,LAC,rotowire,NA,
9757,https://api.sleeper.com/projections/nfl/player/9757?season_type=regular&season=2024,NA,156.7,999,138.2,125.7,130.8,125.7,173.1,177.1,186.4,999,173.1,17,1,18,81.1,89.6,72.6,17,3.4,5.1,3.4,1.7,1.7,3.4,12.3,1,123,NA,92,38.3,3,383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399475698,NA,2024,regular,nfl,season,9757,1724399475698,NO,rotowire,NA,
96,https://api.sleeper.com/projections/nfl/player/96?season_type=regular&season=2024,NA,75.9,999,122.3,191.2,194.1,191.2,150.4,137.5,148.6,999,150.4,NA,3,18,266.48,266.48,266.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,9.6,1,96,NA,NA,64.59,1,545,352,389.7,9,27,3897,NA,NA,proj,1724399475677,NA,2024,regular,nfl,season,96,1724399475677,NYJ,rotowire,NA,
6943,https://api.sleeper.com/projections/nfl/player/6943?season_type=regular&season=2024,NA,159.3,999,165.8,151.8,153,151.8,157.8,231.1,164.2,999,157.8,NA,1,18,135.8,164.3,107.3,57,11.4,17.1,11.4,5.7,5.7,11.4,78.8,5,788,NA,1,0.5,NA,5,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399472167,NA,2024,regular,nfl,season,6943,1724399472167,JAX,rotowire,NA,
7021,https://api.sleeper.com/projections/nfl/player/7021?season_type=regular&season=2024,NA,163.1,999,199.7,185.9,183.5,185.9,146.6,255.2,160.2,999,146.6,22,NA,18,98.6,109.6,87.6,22,4.4,6.6,4.4,2.2,2.2,4.4,16,1,160,NA,116,47.6,3,476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399472300,NA,2024,regular,nfl,season,7021,1724399472300,DAL,rotowire,NA,
7670,https://api.sleeper.com/projections/nfl/player/7670?season_type=regular&season=2024,NA,153.9,999,170.6,159.4,159.6,159.4,145.4,231.7,151.8,999,145.4,NA,1,18,138,167.5,108.5,59,11.8,17.7,11.8,5.9,5.9,11.8,73.8,6,738,NA,1,0.7,NA,7,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399473397,NA,2024,regular,nfl,season,7670,1724399473397,LAC,rotowire,NA,
8230,https://api.sleeper.com/projections/nfl/player/8230?season_type=regular&season=2024,NA,170.5,999,194.1,177.6,178.6,177.6,153,244.3,167.6,999,153,23,1,18,100.1,111.6,88.6,23,4.6,6.9,4.6,2.3,2.3,4.6,17.4,1,174,NA,120,49.2,3,492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399474371,NA,2024,regular,nfl,season,8230,1724399474371,MIN,rotowire,NA,
11596,https://api.sleeper.com/projections/nfl/player/11596?season_type=regular&season=2024,NA,159.7,999,131.6,138.9,138.5,138.9,177.8,171.5,170.8,999,177.8,NA,NA,18,75.3,93.8,56.8,37,7.4,11.1,7.4,3.7,3.7,7.4,38.8,3,388,NA,NA,NA,NA,NA,NA,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399463878,NA,2024,regular,nfl,season,11596,1724399463878,WAS,rotowire,NA,
8111,https://api.sleeper.com/projections/nfl/player/8111?season_type=regular&season=2024,NA,154.5,999,173.1,175.3,169,175.3,190.3,222.7,174,999,190.3,NA,NA,18,99.3,124.3,74.3,50,10,15,10,5,5,10,50.3,4,503,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399474162,NA,2024,regular,nfl,season,8111,1724399474162,TB,rotowire,NA,
11581,https://api.sleeper.com/projections/nfl/player/11581?season_type=regular&season=2024,NA,171.2,999,143.6,126.5,135.3,126.5,171.9,201.7,191.9,999,171.9,13,1,18,64.6,71.1,58.1,13,2.6,3.9,2.6,1.3,1.3,2.6,9.9,1,99,NA,75,32.2,2,322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399463850,NA,2024,regular,nfl,season,11581,1724399463850,GB,rotowire,NA,
8119,https://api.sleeper.com/projections/nfl/player/8119?season_type=regular&season=2024,NA,157.2,999,145.3,131,135.8,131,170.3,207.8,187.2,999,170.3,NA,1,18,83.3,101.8,64.8,37,7.4,11.1,7.4,3.7,3.7,7.4,48,3,480,NA,1,0.8,NA,8,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399474177,NA,2024,regular,nfl,season,8119,1724399474177,PHI,rotowire,NA,
2197,https://api.sleeper.com/projections/nfl/player/2197?season_type=regular&season=2024,NA,161.5,999,203.3,188.5,185.9,188.5,158.7,263.4,171.8,999,158.7,NA,1,18,123.9,150.9,96.9,54,10.8,16.2,10.8,5.4,5.4,10.8,67.2,5,672,NA,3,1.7,NA,17,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399466159,NA,2024,regular,nfl,season,2197,1724399466159,DAL,rotowire,NA,
6945,https://api.sleeper.com/projections/nfl/player/6945?season_type=regular&season=2024,NA,166.3,999,187,165.2,166.4,165.2,174.3,254.4,185.5,999,174.3,35,1,18,93.6,111.1,76.1,35,7,10.5,7,3.5,3.5,7,26,1,260,NA,84,34.1,2,341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399472171,NA,2024,regular,nfl,season,6945,1724399472171,NE,rotowire,NA,
11638,https://api.sleeper.com/projections/nfl/player/11638?season_type=regular&season=2024,NA,169.4,999,108.1,103.1,107.1,103.1,176.4,156.8,184.7,999,176.4,NA,NA,18,118.6,144.1,93.1,51,10.2,15.3,10.2,5.1,5.1,10.2,61.4,5,614,NA,3,1.7,NA,17,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399463960,NA,2024,regular,nfl,season,11638,1724399463960,SF,rotowire,NA,
9754,https://api.sleeper.com/projections/nfl/player/9754?season_type=regular&season=2024,NA,167.3,999,155,142.3,143.1,142.3,193.8,213.8,195.2,999,193.8,NA,NA,18,110.5,135,86,49,9.8,14.7,9.8,4.9,4.9,9.8,61.4,4,614,NA,1,0.6,NA,6,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399475694,NA,2024,regular,nfl,season,9754,1724399475694,LAC,rotowire,NA,
11619,https://api.sleeper.com/projections/nfl/player/11619?season_type=regular&season=2024,NA,167.3,999,129.1,134.6,131.2,134.6,167.7,174.8,166.3,999,167.7,NA,NA,18,116.4,143.4,89.4,54,10.8,16.2,10.8,5.4,5.4,10.8,64,4,640,NA,1,1.4,NA,14,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399463925,NA,2024,regular,nfl,season,11619,1724399463925,NE,rotowire,NA,
9486,https://api.sleeper.com/projections/nfl/player/9486?season_type=regular&season=2024,NA,165.8,999,163.7,156.2,156.6,156.2,169.7,245.1,179.5,999,169.7,NA,NA,18,114.5,137.5,91.5,46,9.2,13.8,9.2,4.6,4.6,9.2,60.1,5,601,NA,3,1.4,NA,14,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399475621,NA,2024,regular,nfl,season,9486,1724399475621,GB,rotowire,NA,
11439,https://api.sleeper.com/projections/nfl/player/11439?season_type=regular&season=2024,NA,174.9,999,204.9,191.6,197.1,191.6,175,261.7,188.5,999,175,22,1,18,97.3,108.3,86.3,22,4.4,6.6,4.4,2.2,2.2,4.4,15.9,1,159,NA,110,48.4,3,484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399463583,NA,2024,regular,nfl,season,11439,1724399463583,DEN,rotowire,NA,
8132,https://api.sleeper.com/projections/nfl/player/8132?season_type=regular&season=2024,NA,173.4,999,175.5,148.2,150,148.2,156.9,242.3,169.5,999,156.9,19,1,18,102.4,111.9,92.9,19,3.8,5.7,3.8,1.9,1.9,3.8,13.4,1,134,NA,136,57.5,3,575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399474200,NA,2024,regular,nfl,season,8132,1724399474200,ATL,rotowire,NA,
4381,https://api.sleeper.com/projections/nfl/player/4381?season_type=regular&season=2024,NA,155.1,999,215.3,201.1,203.1,201.1,167.9,255.4,183.2,999,167.9,NA,NA,18,107.08,118.08,96.08,22,4.4,6.6,4.4,2.2,2.2,4.4,22.6,2,226,NA,80,34.4,4,344,NA,22,63.64,NA,11,7,7.7,NA,NA,77,NA,NA,proj,1724399468047,NA,2024,regular,nfl,season,4381,1724399468047,NO,rotowire,NA,
11630,https://api.sleeper.com/projections/nfl/player/11630?season_type=regular&season=2024,NA,183.5,999,146.4,137.6,137.8,137.6,200,209.8,201.4,999,200,NA,NA,18,119.1,144.1,94.1,50,10,15,10,5,5,10,67.2,4,672,NA,4,2.9,NA,29,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399463945,NA,2024,regular,nfl,season,11630,1724399463945,PIT,rotowire,NA,
8131,https://api.sleeper.com/projections/nfl/player/8131?season_type=regular&season=2024,NA,182.3,999,156.4,143.7,142.5,143.7,192.9,226.5,181,999,192.9,NA,NA,18,74.2,91.7,56.7,35,7,10.5,7,3.5,3.5,7,38.7,3,387,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399474198,NA,2024,regular,nfl,season,8131,1724399474198,BAL,rotowire,NA,
1689,https://api.sleeper.com/projections/nfl/player/1689?season_type=regular&season=2024,NA,175.6,999,215.7,199.3,190.2,199.3,179.3,258.2,172.7,999,179.3,NA,1,18,124.7,158.7,90.7,68,13.6,20.4,13.6,6.8,6.8,13.6,68,4,680,NA,1,0.7,NA,7,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399465806,NA,2024,regular,nfl,season,1689,1724399465806,CAR,rotowire,NA,
4892,https://api.sleeper.com/projections/nfl/player/4892?season_type=regular&season=2024,NA,79,999,90.8,206.2,191.8,206.2,178.6,118.3,167.1,999,178.6,NA,3,18,262.2,262.2,262.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,19.4,2,194,NA,NA,64.5,1,538,347,377,12,24,3770,NA,NA,proj,1724399468802,NA,2024,regular,nfl,season,4892,1724399468802,TB,rotowire,NA,
4017,https://api.sleeper.com/projections/nfl/player/4017?season_type=regular&season=2024,NA,86.9,999,95.6,207.3,196.5,207.3,188.9,181.3,181.1,999,188.9,NA,3,18,271.18,271.18,271.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,39.7,4,397,NA,NA,62.5,1,496,310,341.2,13,22,3412,NA,NA,proj,1724399467510,NA,2024,regular,nfl,season,4017,1724399467510,CLE,rotowire,NA,
11647,https://api.sleeper.com/projections/nfl/player/11647?season_type=regular&season=2024,NA,180.3,999,164.4,159.1,167,159.1,180,233.5,194.6,999,180,15,NA,18,71.1,78.6,63.6,15,3,4.5,3,1.5,1.5,3,11.1,NA,111,NA,82,34.5,3,345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399463974,NA,2024,regular,nfl,season,11647,1724399463974,LAC,rotowire,NA,
3214,https://api.sleeper.com/projections/nfl/player/3214?season_type=regular&season=2024,NA,177.8,999,211.6,213.9,207.4,213.9,194.7,298.3,188,999,194.7,NA,NA,18,108.5,136.5,80.5,56,11.2,16.8,11.2,5.6,5.6,11.2,56.5,4,565,NA,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399466798,NA,2024,regular,nfl,season,3214,1724399466798,NE,rotowire,NA,
11565,https://api.sleeper.com/projections/nfl/player/11565?season_type=regular&season=2024,NA,500,999,75,133.2,123.4,133.2,230.4,500,220.9,999,230.4,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399463820,NA,2024,regular,nfl,season,11565,1724399463820,MIN,rotowire,NA,
11655,https://api.sleeper.com/projections/nfl/player/11655?season_type=regular&season=2024,NA,188.3,999,195.1,183.3,193.6,183.3,195.3,257.1,199.1,999,195.3,15,NA,18,66.6,74.1,59.1,15,3,4.5,3,1.5,1.5,3,11.2,1,112,NA,72,29.9,2,299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399463987,NA,2024,regular,nfl,season,11655,1724399463987,NYG,rotowire,NA,
11575,https://api.sleeper.com/projections/nfl/player/11575?season_type=regular&season=2024,NA,187.7,999,186.9,167.1,174.1,167.1,183.5,235.7,197.1,999,183.5,15,NA,18,87.3,94.8,79.8,15,3,4.5,3,1.5,1.5,3,11.7,1,117,NA,102,44.1,3,441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399463838,NA,2024,regular,nfl,season,11575,1724399463838,BUF,rotowire,NA,
7090,https://api.sleeper.com/projections/nfl/player/7090?season_type=regular&season=2024,NA,181.5,999,193.9,181.3,181.2,181.3,181.6,262.1,192.6,999,181.6,NA,NA,18,118,143,93,50,10,15,10,5,5,10,67.5,4,675,NA,2,1.5,NA,15,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399472411,NA,2024,regular,nfl,season,7090,1724399472411,ATL,rotowire,NA,
9501,https://api.sleeper.com/projections/nfl/player/9501?season_type=regular&season=2024,NA,183.6,999,185.2,178.9,177.8,178.9,195.3,295.1,195.4,999,195.3,NA,1,18,126.5,158,95,63,12.6,18.9,12.6,6.3,6.3,12.6,69.3,4,693,NA,6,3.7,NA,37,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399475650,NA,2024,regular,nfl,season,9501,1724399475650,NE,rotowire,NA,
11617,https://api.sleeper.com/projections/nfl/player/11617?season_type=regular&season=2024,NA,194.8,999,162.1,150.8,149.9,150.8,212.2,234.8,223,999,212.2,NA,NA,18,105.3,130.3,80.3,50,10,15,10,5,5,10,52.7,4,527,NA,6,3.6,NA,36,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399463922,NA,2024,regular,nfl,season,11617,1724399463922,NYJ,rotowire,NA,
9999,https://api.sleeper.com/projections/nfl/player/9999?season_type=regular&season=2024,NA,100.7,999,100.5,179,191.2,179,204.1,182.8,205.1,999,204.1,NA,3,18,259.74,259.74,259.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,16.9,2,169,NA,NA,61.45,1,550,338,382.1,14,24,3821,NA,NA,proj,1724399475722,NA,2024,regular,nfl,season,9999,1724399475722,TEN,rotowire,NA,
11640,https://api.sleeper.com/projections/nfl/player/11640?season_type=regular&season=2024,NA,186.7,999,158.8,146.9,148.7,146.9,205.8,236.7,209.4,999,205.8,NA,NA,18,102.6,124.6,80.6,44,8.8,13.2,8.8,4.4,4.4,8.8,55.6,4,556,NA,1,1,NA,10,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399463962,NA,2024,regular,nfl,season,11640,1724399463962,CIN,rotowire,NA,
8210,https://api.sleeper.com/projections/nfl/player/8210?season_type=regular&season=2024,NA,175.5,999,174.4,183.8,179.3,183.8,211.9,225.8,213.8,999,211.9,NA,1,18,78.6,99.1,58.1,41,8.2,12.3,8.2,4.1,4.1,8.2,41.7,3,417,NA,1,0.4,NA,4,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399474332,NA,2024,regular,nfl,season,8210,1724399474332,TEN,rotowire,NA,
10232,https://api.sleeper.com/projections/nfl/player/10232?season_type=regular&season=2024,NA,190.9,999,172.8,174.7,176,174.7,201.7,293.6,216.7,999,201.7,NA,NA,18,112.7,136.7,88.7,48,9.6,14.4,9.6,4.8,4.8,9.6,64.2,4,642,NA,1,0.5,NA,5,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399462423,NA,2024,regular,nfl,season,10232,1724399462423,ARI,rotowire,NA,
5133,https://api.sleeper.com/projections/nfl/player/5133?season_type=regular&season=2024,NA,178.7,999,227.4,246.4,236,246.4,202.4,309.7,193.4,999,202.4,NA,NA,18,91.4,115.9,66.9,49,9.8,14.7,9.8,4.9,4.9,9.8,48.9,3,489,NA,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399469201,NA,2024,regular,nfl,season,5133,1724399469201,NYJ,rotowire,NA,
1373,https://api.sleeper.com/projections/nfl/player/1373?season_type=regular&season=2024,NA,101.8,999,135.2,249.8,275.1,249.8,206.4,190.6,209.6,999,206.4,NA,3,18,258.62,258.62,258.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,14.7,2,147,NA,NA,64.85,1,532,345,377.3,11,24,3773,NA,NA,proj,1724399465579,NA,2024,regular,nfl,season,1373,1724399465579,SEA,rotowire,NA,
